#BJD_TDB,flux,flux_err
2.458426393286e+06,9.658709764e-01,2.142328769e-02
2.458426394675e+06,9.719690084e-01,2.145303413e-02
2.458426396064e+06,1.017292142e+00,2.151491493e-02
2.458426397453e+06,1.006667018e+00,2.151715197e-02
2.458426398841e+06,9.779029489e-01,2.145733684e-02
2.458426400230e+06,1.012331963e+00,2.151398361e-02
2.458426401619e+06,9.904634356e-01,2.148984559e-02
2.458426403008e+06,1.045451283e+00,2.155481838e-02
2.458426404397e+06,1.017460108e+00,2.153525315e-02
2.458426405786e+06,1.037481189e+00,2.156045847e-02
2.458426407175e+06,9.980620742e-01,2.148420177e-02
2.458426408564e+06,1.010560989e+00,2.152751200e-02
2.458426409953e+06,9.882676601e-01,2.147439122e-02
2.458426411342e+06,1.019452214e+00,2.154594660e-02
2.458426412730e+06,1.006836057e+00,2.151077986e-02
2.458426414119e+06,1.014038205e+00,2.153681591e-02
2.458426415508e+06,1.018099308e+00,2.149790525e-02
2.458426416897e+06,1.012993336e+00,2.152040973e-02
2.458426418286e+06,1.008994818e+00,2.151132748e-02
2.458426419675e+06,9.700588584e-01,2.144057490e-02
2.458426421064e+06,1.012328386e+00,2.152222767e-02
2.458426422453e+06,1.004321575e+00,2.147720382e-02
2.458426423842e+06,9.930685759e-01,2.149848640e-02
2.458426425231e+06,1.011338234e+00,2.148544416e-02
2.458426426620e+06,1.008943558e+00,2.152341977e-02
2.458426428008e+06,9.989300370e-01,2.149369009e-02
2.458426429397e+06,9.925177097e-01,2.148743905e-02
2.458426430786e+06,1.014704585e+00,2.153418027e-02
2.458426432175e+06,1.033082485e+00,2.155354992e-02
2.458426433564e+06,1.014720321e+00,2.153076790e-02
2.458426434953e+06,9.881429076e-01,2.147823758e-02
2.458426436342e+06,9.859768748e-01,2.150011621e-02
2.458426437731e+06,1.004350424e+00,2.151453681e-02
2.458426439120e+06,9.836097956e-01,2.146604098e-02
2.458426440509e+06,1.022335529e+00,2.152556367e-02
2.458426441898e+06,9.817067981e-01,2.151851729e-02
2.458426443286e+06,1.026170492e+00,2.152984217e-02
2.458426444675e+06,1.002642632e+00,2.150764875e-02
2.458426446064e+06,9.763667583e-01,2.149967290e-02
2.458426447453e+06,9.709630609e-01,2.149251290e-02
2.458426448842e+06,9.955853224e-01,2.150598355e-02
2.458426450231e+06,1.000127792e+00,2.152637951e-02
2.458426451620e+06,1.015833020e+00,2.151481062e-02
2.458426453009e+06,1.010816097e+00,2.153858170e-02
2.458426454398e+06,9.755720496e-01,2.149012871e-02
2.458426455787e+06,9.656947851e-01,2.145824395e-02
2.458426457175e+06,9.836848974e-01,2.147725038e-02
2.458426458564e+06,1.000295877e+00,2.150662243e-02
2.458426459953e+06,1.014019132e+00,2.151974849e-02
2.458426461342e+06,1.035860538e+00,2.154955268e-02
2.458426462731e+06,9.785490036e-01,2.147194743e-02
2.458426464120e+06,1.032138228e+00,2.156003565e-02
2.458426465509e+06,9.718462825e-01,2.146581933e-02
2.458426466898e+06,1.005645037e+00,2.152845263e-02
2.458426468287e+06,1.026555419e+00,2.153620869e-02
2.458426469676e+06,1.054742455e+00,2.157145180e-02
2.458426471065e+06,9.801660180e-01,2.145726234e-02
2.458426472453e+06,1.029919982e+00,2.154104412e-02
2.458426473842e+06,1.002771616e+00,2.153059468e-02
2.458426475231e+06,9.952324033e-01,2.150989510e-02
2.458426476620e+06,1.010333061e+00,2.152213641e-02
2.458426478009e+06,9.876838326e-01,2.150946669e-02
2.458426479398e+06,1.007166266e+00,2.150353789e-02
2.458426480787e+06,1.002495050e+00,2.152393758e-02
2.458426482176e+06,9.917157888e-01,2.153469995e-02
2.458426483565e+06,1.021173000e+00,2.153466642e-02
2.458426484954e+06,1.012887955e+00,2.154975943e-02
2.458426486343e+06,9.663907886e-01,2.149621770e-02
2.458426487731e+06,1.007738471e+00,2.150660567e-02
2.458426489120e+06,1.023609400e+00,2.154956572e-02
2.458426490509e+06,1.007827759e+00,2.150631510e-02
2.458426491898e+06,1.008159757e+00,2.153948881e-02
2.458426493287e+06,1.052224278e+00,2.159544826e-02
2.458426494676e+06,9.852730632e-01,2.148379385e-02
2.458426496065e+06,1.031596661e+00,2.156579494e-02
2.458426497454e+06,9.814863801e-01,2.149679326e-02
2.458426498843e+06,9.894834161e-01,2.147570997e-02
2.458426500232e+06,9.691862464e-01,2.149579115e-02
2.458426501620e+06,9.947319031e-01,2.149531245e-02
2.458426503009e+06,1.012901545e+00,2.154049277e-02
2.458426504398e+06,1.010256767e+00,2.150933444e-02
2.458426505787e+06,9.942018986e-01,2.151845209e-02
2.458426507176e+06,1.006898046e+00,2.149258740e-02
2.458426508565e+06,9.917032719e-01,2.150900476e-02
2.458426509954e+06,9.926871061e-01,2.146070264e-02
2.458426511343e+06,1.012877345e+00,2.150905319e-02
2.458426512732e+06,1.022181153e+00,2.153571136e-02
2.458426514121e+06,1.022612453e+00,2.154170349e-02
2.458426515510e+06,9.917926192e-01,2.150602452e-02
2.458426516898e+06,9.872480035e-01,2.152969874e-02
2.458426518287e+06,1.015357614e+00,2.153065242e-02
2.458426519676e+06,9.880846739e-01,2.148087136e-02
2.458426521065e+06,1.000244260e+00,2.151841484e-02
2.458426522454e+06,9.902369380e-01,2.149379253e-02
2.458426523843e+06,1.004565239e+00,2.146915346e-02
2.458426525232e+06,1.018953562e+00,2.155873738e-02
2.458426526621e+06,9.869982004e-01,2.147036605e-02
2.458426528010e+06,9.946213365e-01,2.149449289e-02
2.458426529399e+06,9.961041212e-01,2.150435001e-02
2.458426530788e+06,1.022097468e+00,2.154030837e-02
2.458426532176e+06,9.997544885e-01,2.151319943e-02
2.458426533565e+06,9.839819670e-01,2.147012949e-02
2.458426534954e+06,9.709720612e-01,2.147486620e-02
2.458426536343e+06,9.837169051e-01,2.148771845e-02
2.458426537732e+06,9.902228713e-01,2.148646861e-02
2.458426539121e+06,1.010172129e+00,2.152327448e-02
2.458426540510e+06,9.692703485e-01,2.145376801e-02
2.458426541899e+06,9.889278412e-01,2.146876231e-02
2.458426543288e+06,9.922797680e-01,2.151119709e-02
2.458426544677e+06,1.025215864e+00,2.153576165e-02
2.458426546065e+06,1.015910149e+00,2.153338492e-02
2.458426547454e+06,9.628060460e-01,2.146636322e-02
2.458426548843e+06,1.006500721e+00,2.151096612e-02
2.458426550232e+06,1.016326189e+00,2.154086716e-02
2.458426551621e+06,9.641629457e-01,2.146308869e-02
2.458426553010e+06,9.985799193e-01,2.151830867e-02
2.458426554399e+06,1.019254565e+00,2.154883370e-02
2.458426555788e+06,9.863543510e-01,2.152112871e-02
2.458426557177e+06,9.619185328e-01,2.147615328e-02
2.458426558566e+06,9.929534197e-01,2.152526751e-02
2.458426559955e+06,9.897528887e-01,2.150191925e-02
2.458426561343e+06,1.017947197e+00,2.154924907e-02
2.458426562732e+06,1.000366449e+00,2.146344073e-02
2.458426564121e+06,9.883637428e-01,2.150232531e-02
2.458426565510e+06,1.009199858e+00,2.151961066e-02
2.458426566899e+06,1.030614853e+00,2.156440914e-02
2.458426568288e+06,9.987584352e-01,2.149208821e-02
2.458426569677e+06,1.017875195e+00,2.155089192e-02
2.458426571066e+06,9.998629093e-01,2.150333300e-02
2.458426572455e+06,1.025359988e+00,2.157710493e-02
2.458426573844e+06,1.024643779e+00,2.152628079e-02
2.458426575233e+06,9.819601774e-01,2.147567645e-02
2.458426576621e+06,1.027101159e+00,2.154824324e-02
2.458426578010e+06,1.027244925e+00,2.153084055e-02
2.458426579399e+06,1.033573747e+00,2.154522948e-02
2.458426580788e+06,9.979222417e-01,2.152932249e-02
2.458426582177e+06,1.038230419e+00,2.155904844e-02
2.458426583566e+06,1.022978187e+00,2.154351957e-02
2.458426584955e+06,9.763593674e-01,2.146818675e-02
2.458426586344e+06,1.002291560e+00,2.153396606e-02
2.458426587733e+06,1.012880921e+00,2.151679248e-02
2.458426589122e+06,1.012623429e+00,2.151620761e-02
2.458426590510e+06,9.906185269e-01,2.147783898e-02
2.458426591899e+06,1.020110726e+00,2.154196613e-02
2.458426593288e+06,9.698432684e-01,2.146976069e-02
2.458426594677e+06,9.724619985e-01,2.148360386e-02
2.458426596066e+06,1.030508041e+00,2.153792605e-02
2.458426597455e+06,1.010182619e+00,2.151365019e-02
2.458426598844e+06,1.010068297e+00,2.152561024e-02
2.458426600233e+06,1.029168844e+00,2.159574814e-02
2.458426601622e+06,9.849599600e-01,2.147667669e-02
2.458426603011e+06,1.003379941e+00,2.149670012e-02
2.458426604400e+06,9.910928011e-01,2.147922292e-02
2.458426605788e+06,1.019232273e+00,2.155048214e-02
2.458426607177e+06,9.936165214e-01,2.150563151e-02
2.458426608566e+06,9.689267278e-01,2.147010155e-02
2.458426609955e+06,1.030435801e+00,2.155566029e-02
2.458426611344e+06,9.999734163e-01,2.150948532e-02
2.458426612733e+06,9.983741641e-01,2.150833793e-02
2.458426614122e+06,1.026653051e+00,2.155154012e-02
2.458426615511e+06,1.023714304e+00,2.153564617e-02
2.458426616900e+06,1.001559734e+00,2.149908990e-02
2.458426618289e+06,1.035518408e+00,2.157836594e-02
2.458426619677e+06,1.015506268e+00,2.153389342e-02
2.458426621066e+06,9.917885065e-01,2.151361108e-02
2.458426622455e+06,1.035273671e+00,2.157132141e-02
2.458426623844e+06,9.990292788e-01,2.150514908e-02
2.458426625233e+06,1.015985847e+00,2.154863067e-02
2.458426626622e+06,1.010533094e+00,2.154551446e-02
2.458426628011e+06,9.794874787e-01,2.146455273e-02
2.458426629400e+06,1.004056573e+00,2.151552960e-02
2.458426630789e+06,9.948250651e-01,2.154821344e-02
2.458426632178e+06,9.851358533e-01,2.148700505e-02
2.458426633567e+06,1.012643218e+00,2.155818604e-02
2.458426634955e+06,1.037813425e+00,2.160157077e-02
2.458426636344e+06,1.020802855e+00,2.154484764e-02
2.458426637733e+06,9.897869825e-01,2.146291733e-02
2.458426639122e+06,9.981388450e-01,2.152139507e-02
2.458426640511e+06,1.017289042e+00,2.151263878e-02
2.458426641900e+06,1.007011771e+00,2.151386440e-02
2.458426643289e+06,1.003978491e+00,2.152047865e-02
2.458426644678e+06,1.001650095e+00,2.153350040e-02
2.458426646067e+06,1.006163359e+00,2.149518393e-02
2.458426647456e+06,1.013754964e+00,2.151810564e-02
2.458426648845e+06,1.008841515e+00,2.153203636e-02
2.458426650233e+06,1.051678419e+00,2.157879062e-02
2.458426651622e+06,9.916946888e-01,2.153109387e-02
2.458426653011e+06,1.011280060e+00,2.153225429e-02
2.458426654400e+06,9.963365197e-01,2.150575258e-02
2.458426655789e+06,1.009499550e+00,2.152490802e-02
2.458426657178e+06,1.004097462e+00,2.150449716e-02
2.458426658567e+06,1.041510224e+00,2.154148556e-02
2.458426659956e+06,9.782576561e-01,2.146168239e-02
2.458426661345e+06,9.912722707e-01,2.148562670e-02
2.458426662734e+06,1.039207697e+00,2.159390040e-02
2.458426664122e+06,1.020301580e+00,2.154617757e-02
2.458426665511e+06,9.926688075e-01,2.150719427e-02
2.458426666900e+06,1.010644436e+00,2.154009975e-02
2.458426668289e+06,1.004509687e+00,2.151686698e-02
2.458426669678e+06,1.000058532e+00,2.150943317e-02
2.458426671067e+06,1.031779408e+00,2.155241743e-02
2.458426672456e+06,1.025915504e+00,2.156417072e-02
2.458426673845e+06,1.005292296e+00,2.155732363e-02
2.458426675234e+06,9.942467809e-01,2.147357911e-02
2.458426676623e+06,9.672898054e-01,2.151293680e-02
2.458426678012e+06,1.005662680e+00,2.153200097e-02
2.458426679400e+06,1.031761050e+00,2.152969874e-02
2.458426680789e+06,1.000082612e+00,2.151208371e-02
2.458426682178e+06,9.950928688e-01,2.149852924e-02
2.458426683567e+06,1.003803849e+00,2.153169736e-02
2.458426684956e+06,9.778670669e-01,2.149061486e-02
2.458426686345e+06,9.789393544e-01,2.149319835e-02
2.458426687734e+06,9.997725487e-01,2.151593007e-02
2.458426689123e+06,1.008352399e+00,2.152913436e-02
2.458426690512e+06,9.985716939e-01,2.149606310e-02
2.458426691901e+06,9.988247156e-01,2.151614428e-02
2.458426693290e+06,1.005126119e+00,2.152351476e-02
2.458426694678e+06,1.034758806e+00,2.154157870e-02
2.458426696067e+06,9.841232896e-01,2.149685472e-02
2.458426697456e+06,1.020912409e+00,2.152767964e-02
2.458426698845e+06,9.833651185e-01,2.151955292e-02
2.458426700234e+06,1.005762339e+00,2.153392509e-02
2.458426701623e+06,9.930583239e-01,2.151762322e-02
2.458426703012e+06,1.021250486e+00,2.155845799e-02
2.458426704401e+06,1.029300809e+00,2.156410553e-02
2.458426705790e+06,9.865552187e-01,2.150378004e-02
2.458426707179e+06,9.966723919e-01,2.153829113e-02
2.458426708567e+06,1.015946507e+00,2.152565494e-02
2.458426709956e+06,9.765293598e-01,2.146363631e-02
2.458426711345e+06,1.011066437e+00,2.154104412e-02
2.458426712734e+06,1.012786746e+00,2.152499184e-02
2.458426714123e+06,9.685594440e-01,2.147728950e-02
2.458426715512e+06,1.017829537e+00,2.154343948e-02
2.458426716901e+06,9.900610447e-01,2.150850929e-02
2.458426718290e+06,9.985284805e-01,2.151407488e-02
2.458426719679e+06,9.672282338e-01,2.146917023e-02
2.458426721068e+06,9.991487265e-01,2.152599022e-02
2.458426722457e+06,1.001221657e+00,2.150968090e-02
2.458426723845e+06,1.006645441e+00,2.151891589e-02
2.458426725234e+06,9.924383759e-01,2.148782089e-02
2.458426726623e+06,9.738969803e-01,2.147223428e-02
2.458426728012e+06,1.003065467e+00,2.150679938e-02
2.458426729401e+06,1.021262527e+00,2.150467783e-02
2.458426730790e+06,1.023759127e+00,2.155512571e-02
2.458426732179e+06,1.058758616e+00,2.159656771e-02
2.458426733568e+06,9.888054132e-01,2.149875276e-02
2.458426734957e+06,9.939022660e-01,2.149555273e-02
2.458426736346e+06,9.676961303e-01,2.145631984e-02
2.458426737734e+06,1.021357298e+00,2.153321728e-02
2.458426739123e+06,1.016841054e+00,2.153441310e-02
2.458426740512e+06,1.011301517e+00,2.157494426e-02
2.458426741901e+06,9.938668013e-01,2.152011357e-02
2.458426743290e+06,1.028367162e+00,2.155096643e-02
2.458426744679e+06,9.401566386e-01,2.147676423e-02
2.458426746068e+06,1.039377928e+00,2.157034166e-02
2.458426747457e+06,9.768558741e-01,2.149017341e-02
2.458426748846e+06,1.003095746e+00,2.153018862e-02
2.458426750235e+06,1.015307665e+00,2.152910642e-02
2.458426751624e+06,1.023343205e+00,2.154846117e-02
2.458426753012e+06,1.005129457e+00,2.153774165e-02
2.458426754401e+06,9.940243363e-01,2.154415287e-02
2.458426755790e+06,9.730820060e-01,2.149037644e-02
2.458426757179e+06,1.003289461e+00,2.154331468e-02
2.458426758568e+06,9.880744815e-01,2.150518075e-02
2.458426759957e+06,1.014998078e+00,2.152909152e-02
2.458426761346e+06,1.013625383e+00,2.153272182e-02
2.458426762735e+06,1.021482706e+00,2.152840421e-02
2.458426764124e+06,1.002507448e+00,2.151665837e-02
2.458426765513e+06,9.870175719e-01,2.150875144e-02
2.458426766902e+06,9.821316600e-01,2.147429064e-02
2.458426768290e+06,1.020889044e+00,2.155574411e-02
2.458426769679e+06,1.027354360e+00,2.153781801e-02
2.458426771068e+06,1.005399942e+00,2.150164172e-02
2.458426772457e+06,1.001244545e+00,2.148643322e-02
2.458426773846e+06,1.004353285e+00,2.152392268e-02
2.458426775235e+06,1.008744240e+00,2.151862532e-02
2.458426776624e+06,1.012222886e+00,2.153977752e-02
2.458426778013e+06,9.636936784e-01,2.146360092e-02
2.458426779402e+06,1.010430455e+00,2.154750749e-02
2.458426780791e+06,1.005788803e+00,2.154782414e-02
2.458426782179e+06,1.000283957e+00,2.150624618e-02
2.458426783568e+06,1.034988046e+00,2.159030735e-02
2.458426784957e+06,9.906184077e-01,2.150459401e-02
2.458426786346e+06,1.002380252e+00,2.151058801e-02
2.458426787735e+06,9.858227968e-01,2.150231041e-02
2.458426789124e+06,9.815027118e-01,2.146364003e-02
2.458426790513e+06,1.034877539e+00,2.155726217e-02
2.458426791902e+06,1.008110285e+00,2.151758969e-02
2.458426793291e+06,9.681077600e-01,2.145290934e-02
2.458426794680e+06,9.983563423e-01,2.151496522e-02
2.458426796069e+06,9.965785146e-01,2.152402140e-02
2.458426797457e+06,1.021795034e+00,2.152585238e-02
2.458426798846e+06,1.005750537e+00,2.155557834e-02
2.458426800235e+06,1.024292111e+00,2.156570181e-02
2.458426801624e+06,9.711828828e-01,2.149036154e-02
2.458426803013e+06,9.745234251e-01,2.149695531e-02
2.458426804402e+06,9.898707271e-01,2.151186205e-02
2.458426805791e+06,9.871437550e-01,2.151244693e-02
2.458426807180e+06,9.847422242e-01,2.146707475e-02
2.458426808569e+06,1.008217454e+00,2.154795825e-02
2.458426809958e+06,1.029305220e+00,2.155554295e-02
2.458426811346e+06,1.012316227e+00,2.152615786e-02
2.458426812735e+06,9.826303720e-01,2.153174207e-02
2.458426814124e+06,1.004660606e+00,2.152213268e-02
2.458426815513e+06,9.694930911e-01,2.151728794e-02
2.458426816902e+06,9.932214618e-01,2.153058164e-02
2.458426818291e+06,1.035654545e+00,2.154261619e-02
2.458426819680e+06,1.022813678e+00,2.155532502e-02
2.458426821069e+06,9.709982276e-01,2.147676796e-02
2.458426822458e+06,9.900940061e-01,2.151183784e-02
2.458426823847e+06,1.024969459e+00,2.154555544e-02
2.458426825236e+06,9.860835075e-01,2.150215581e-02
2.458426826624e+06,9.451500773e-01,2.148256637e-02
2.458426828013e+06,9.745299816e-01,2.148050815e-02
2.458426829402e+06,1.037355304e+00,2.156188712e-02
2.458426830791e+06,9.958058596e-01,2.147874795e-02
2.458426832180e+06,9.933602810e-01,2.150164545e-02
2.458426833569e+06,9.956809282e-01,2.152344398e-02
2.458426834958e+06,1.040958881e+00,2.157065645e-02
2.458426836347e+06,1.007342219e+00,2.153070271e-02
2.458426837736e+06,9.546325803e-01,2.146009542e-02
2.458426839125e+06,1.030238748e+00,2.155384608e-02
2.458426840513e+06,1.000363708e+00,2.148970589e-02
2.458426841902e+06,1.001293540e+00,2.153054066e-02
2.458426843291e+06,9.934149981e-01,2.152241953e-02
2.458426844680e+06,1.047167659e+00,2.157038637e-02
2.458426846069e+06,1.013473034e+00,2.152434923e-02
2.458426847458e+06,9.967463613e-01,2.152481303e-02
2.458426848847e+06,9.751631021e-01,2.151541971e-02
2.458426850236e+06,1.037896991e+00,2.156861871e-02
2.458426851625e+06,9.504820108e-01,2.144892700e-02
2.458426853014e+06,1.012731791e+00,2.155242488e-02
2.458426854403e+06,1.001244783e+00,2.149739116e-02
2.458426855791e+06,9.951679707e-01,2.150230110e-02
2.458426857180e+06,9.970923662e-01,2.150109410e-02
2.458426858569e+06,1.010392308e+00,2.151010558e-02
2.458426859958e+06,9.770963192e-01,2.151089720e-02
2.458426861347e+06,9.911733866e-01,2.150628716e-02
2.458426862736e+06,9.973047376e-01,2.151902393e-02
2.458426864125e+06,1.016586065e+00,2.154456824e-02
2.458426865514e+06,1.037027597e+00,2.156530879e-02
2.458426866903e+06,1.018761992e+00,2.156014368e-02
2.458426868292e+06,9.856948853e-01,2.150950767e-02
2.458426869681e+06,1.017101049e+00,2.153759822e-02
2.458426871069e+06,1.016123295e+00,2.152109519e-02
2.458426872458e+06,9.986851811e-01,2.150758915e-02
2.458426873847e+06,9.958762527e-01,2.151188254e-02
2.458426875236e+06,1.015621662e+00,2.154239826e-02
2.458426876625e+06,9.988313913e-01,2.151740156e-02
2.458426878014e+06,1.005047202e+00,2.152136713e-02
2.458426879403e+06,9.881390929e-01,2.153315209e-02
2.458426880792e+06,1.036292911e+00,2.154298685e-02
2.458426882181e+06,1.003733277e+00,2.152777836e-02
2.458426883570e+06,9.937188029e-01,2.149935067e-02
2.458426884958e+06,1.032813430e+00,2.156446129e-02
2.458426886347e+06,9.943165183e-01,2.151787095e-02
2.458426887736e+06,9.742344618e-01,2.149030380e-02
2.458426889125e+06,1.014005423e+00,2.156085707e-02
2.458426890514e+06,1.006234527e+00,2.149453200e-02
2.458426891903e+06,9.768807888e-01,2.148108743e-02
2.458426893292e+06,1.019026875e+00,2.156536095e-02
2.458426894681e+06,1.028304100e+00,2.157250047e-02
2.458426896070e+06,9.932451248e-01,2.153597958e-02
2.458426897459e+06,1.011888981e+00,2.151057124e-02
2.458426898848e+06,1.001760006e+00,2.152783051e-02
2.458426900236e+06,9.896446466e-01,2.148848400e-02
2.458426901625e+06,9.765223265e-01,2.152103558e-02
2.458426903014e+06,1.025520802e+00,2.157791331e-02
2.458426904403e+06,1.002058506e+00,2.151860297e-02
2.458426905792e+06,1.015045166e+00,2.156904899e-02
2.458426907181e+06,1.009492278e+00,2.154826745e-02
2.458426908570e+06,1.014540553e+00,2.153294161e-02
2.458426909959e+06,1.014791965e+00,2.157482877e-02
2.458426911348e+06,9.967300296e-01,2.153250948e-02
2.458426912737e+06,1.011398554e+00,2.154207975e-02
2.458426914125e+06,1.019657850e+00,2.153005078e-02
2.458426915514e+06,1.007756948e+00,2.153272368e-02
2.458426916903e+06,1.012756944e+00,2.153273113e-02
2.458426918292e+06,1.014209390e+00,2.151329257e-02
2.458426919681e+06,1.008023739e+00,2.151625790e-02
2.458426921070e+06,9.828474522e-01,2.151227929e-02
2.458426922459e+06,1.002839684e+00,2.153608762e-02
2.458426923848e+06,1.041221380e+00,2.157020196e-02
2.458426925237e+06,1.022214293e+00,2.155903354e-02
