# time,flux_clean,flux_err
2.458415269507999998e+06,1.017120080955897121e+00,2.147744781999999866e-02
2.458415270897000097e+06,9.937123999856459777e-01,2.146892808000000138e-02
2.458415272286000196e+06,1.005403277767602965e+00,2.147750370000000089e-02
2.458415273674999829e+06,1.023067198447033865e+00,2.148443833000000108e-02
2.458415275063999929e+06,9.947930850715079876e-01,2.146584168000000015e-02
2.458415276453000028e+06,1.008925444366568724e+00,2.147754467999999847e-02
2.458415277842000127e+06,1.032553572653359897e+00,2.153122239000000021e-02
2.458415279229999986e+06,9.828907847067867021e-01,2.143308148000000121e-02
2.458415280619000085e+06,1.021292748738691580e+00,2.149381116000000091e-02
2.458415282008000184e+06,1.003669339102102764e+00,2.142726815999999868e-02
2.458415283396999817e+06,9.919750095067381146e-01,2.143528499000000101e-02
2.458415284785999916e+06,1.020514707432819357e+00,2.147479542000000144e-02
2.458415286175000016e+06,9.812356819996403967e-01,2.143392712000000144e-02
2.458415287564000115e+06,1.012157763009002620e+00,2.147323078999999885e-02
2.458415288953000214e+06,9.917506971797889204e-01,2.147232926999999986e-02
2.458415290341999847e+06,9.932108732706206311e-01,2.147699705999999917e-02
2.458415291730999947e+06,1.036964244615200537e+00,2.151904814000000013e-02
2.458415293120000046e+06,1.019907541506636095e+00,2.150710299999999964e-02
2.458415294509000145e+06,9.971051229961931384e-01,2.145432308000000052e-02
2.458415295897000004e+06,1.015833688836142334e+00,2.147796936000000156e-02
2.458415297286000103e+06,1.011475705789001145e+00,2.145947330000000028e-02
2.458415298675000202e+06,1.038397620600767679e+00,2.149763890000000108e-02
2.458415300063999835e+06,9.939158805938901331e-01,2.148056589000000086e-02
2.458415301452999935e+06,1.006576036844785804e+00,2.146290801000000012e-02
2.458415302842000034e+06,1.013201488941274819e+00,2.147732860999999882e-02
2.458415304231000133e+06,1.027685061801328903e+00,2.150183357000000003e-02
2.458415305620000232e+06,1.001218883091190781e+00,2.148391864999999942e-02
2.458415307008999866e+06,1.028042929408186756e+00,2.150957285999999941e-02
2.458415308397999965e+06,1.031199319978664652e+00,2.152245118999999984e-02
2.458415309787000064e+06,1.011302879186612103e+00,2.147928066999999983e-02
2.458415311176000163e+06,9.876628474067030705e-01,2.148383670000000162e-02
2.458415312564000022e+06,9.980352545361214078e-01,2.147388085999999904e-02
2.458415313953000121e+06,9.924504098431123911e-01,2.149664982999999890e-02
2.458415315342000220e+06,1.009672928553502436e+00,2.147911862000000116e-02
2.458415316730999853e+06,9.901648552274834314e-01,2.144766225999999998e-02
2.458415318119999953e+06,9.749407446758781015e-01,2.144136838999999989e-02
2.458415319509000052e+06,1.015289804098747695e+00,2.148624509999999890e-02
2.458415320898000151e+06,9.783311126567260096e-01,2.144523337000000043e-02
2.458415322286999784e+06,1.003084152058753453e+00,2.149629034000000161e-02
2.458415323675999884e+06,1.004590795320560614e+00,2.145232446000000168e-02
2.458415325064999983e+06,9.997464163267527626e-01,2.146764099999999911e-02
2.458415326454000082e+06,1.028560169693926829e+00,2.149608358999999941e-02
2.458415327843000181e+06,1.013890757579307689e+00,2.151653356999999947e-02
2.458415329231000040e+06,1.024419625845657045e+00,2.150346524999999925e-02
2.458415330620000139e+06,9.969975597051943250e-01,2.149668894999999871e-02
2.458415332008999772e+06,9.607612840423281897e-01,2.146266401000000018e-02
2.458415333397999872e+06,1.010551916964387509e+00,2.149093524000000172e-02
2.458415334786999971e+06,1.003471145622148564e+00,2.145160176000000113e-02
2.458415336176000070e+06,1.049070588902662582e+00,2.156713977000000032e-02
2.458415337565000169e+06,9.906643378976800474e-01,2.146673388999999904e-02
2.458415338953999802e+06,1.000385505228509553e+00,2.147780730999999943e-02
2.458415340342999902e+06,1.005492800110011853e+00,2.146191894999999877e-02
2.458415341732000001e+06,1.010446743121341084e+00,2.148658037000000104e-02
2.458415343121000100e+06,1.005700089647439732e+00,2.147461288000000051e-02
2.458415344510000199e+06,9.842754731844878258e-01,2.145402505999999959e-02
2.458415345898999833e+06,1.017425200667305463e+00,2.150024286999999840e-02
2.458415347287000157e+06,9.960811393010025050e-01,2.147968113000000082e-02
2.458415348675999790e+06,1.022205867576529759e+00,2.149387821999999837e-02
2.458415350064999890e+06,1.001107047821925722e+00,2.148829214000000029e-02
2.458415351453999989e+06,9.943000724251961353e-01,2.145038918000000128e-02
2.458415352843000088e+06,1.003097342397604619e+00,2.148678340000000075e-02
2.458415354232000187e+06,1.035572443015415400e+00,2.150970325000000141e-02
2.458415355620999821e+06,1.013618034948588376e+00,2.149731107000000044e-02
2.458415357009999920e+06,1.005403482728956632e+00,2.145242877000000034e-02
2.458415358399000019e+06,1.017556634944745797e+00,2.149103395999999930e-02
2.458415359788000118e+06,9.899229427951274918e-01,2.144690230000000086e-02
2.458415361177000217e+06,9.835504537036360295e-01,2.147449179999999860e-02
2.458415362565999851e+06,9.884947853575000165e-01,2.146323584000000076e-02
2.458415363954000175e+06,1.029642141707625580e+00,2.150350436999999906e-02
2.458415365342999808e+06,9.818681011191577879e-01,2.143567241999999942e-02
2.458415366731999908e+06,1.015018601045213353e+00,2.150917985000000074e-02
2.458415368121000007e+06,1.035144089319500749e+00,2.152718975999999909e-02
2.458415369510000106e+06,9.967688322390232392e-01,2.146258578000000139e-02
2.458415370899000205e+06,9.889825144480952623e-01,2.146167867000000132e-02
2.458415372287999839e+06,9.972422703253370768e-01,2.146023325999999939e-02
2.458415373676999938e+06,9.838471021996104682e-01,2.143504284000000149e-02
2.458415375066000037e+06,9.929636478719965353e-01,2.146399579999999988e-02
2.458415376455000136e+06,1.000207228898043699e+00,2.148993312999999961e-02
2.458415377843999770e+06,9.914676949880139034e-01,2.147587389000000027e-02
2.458415379232999869e+06,9.924679643248980332e-01,2.145353146000000127e-02
2.458415380621000193e+06,1.008011254613720986e+00,2.153421751999999925e-02
2.458415382009999827e+06,1.035643728313647038e+00,2.152414247000000030e-02
2.458415383398999926e+06,9.824844334556664949e-01,2.146162651000000157e-02
2.458415384788000025e+06,9.767899884430146784e-01,2.147549391000000071e-02
2.458415386177000124e+06,9.545462737674277331e-01,2.141306549000000087e-02
2.458415387566000223e+06,9.932622484383076822e-01,2.146477810999999902e-02
2.458415388954999857e+06,1.002832862764865718e+00,2.147064544000000172e-02
2.458415390343999956e+06,1.015544973708702114e+00,2.150699869000000097e-02
2.458415391733000055e+06,9.757367537017711534e-01,2.145296148999999847e-02
2.458415393122000154e+06,9.604463605260782355e-01,2.143603191000000019e-02
2.458415394510999788e+06,1.024560553038412536e+00,2.150605432999999969e-02
2.458415395899999887e+06,1.001057511112391829e+00,2.149935998000000043e-02
2.458415397288000211e+06,9.824198932727757905e-01,2.144435047999999899e-02
2.458415398676999845e+06,1.005468180319320615e+00,2.146608381999999884e-02
2.458415400065999944e+06,9.774270641385518488e-01,2.142079733000000138e-02
2.458415401455000043e+06,1.003569343521576229e+00,2.149293757999999957e-02
2.458415402844000142e+06,9.981009609834435858e-01,2.145976013999999904e-02
2.458415404232999776e+06,1.022461631856252051e+00,2.148278429999999836e-02
2.458415405621999875e+06,1.008125436631033045e+00,2.147448434999999975e-02
2.458415407010999974e+06,9.718668245442434461e-01,2.145775221000000010e-02
2.458415408400000073e+06,1.006287081618172596e+00,2.150077745000000123e-02
2.458415409789000172e+06,9.825273655757077451e-01,2.144210599000000161e-02
2.458415411177999806e+06,1.002836632935635963e+00,2.147334254999999983e-02
2.458415412566999905e+06,1.015509394151125733e+00,2.148649468999999992e-02
2.458415413955000229e+06,1.000247502335457783e+00,2.148647978999999875e-02
2.458415415343999863e+06,9.877783865312222966e-01,2.146568521999999909e-02
2.458415416732999962e+06,9.849388700427417209e-01,2.146045863999999914e-02
2.458415418122000061e+06,9.638388185185370327e-01,2.142746746999999938e-02
2.458415419511000160e+06,1.012551946666718994e+00,2.152376249000000075e-02
2.458415420899999794e+06,9.955004232180508783e-01,2.147465571999999934e-02
2.458415422288999893e+06,1.029973607707062033e+00,2.153767272999999871e-02
2.458415423677999992e+06,9.809597626930454117e-01,2.144925296000000162e-02
2.458415425067000091e+06,1.021026502101001210e+00,2.154114655999999836e-02
2.458415426456000190e+06,9.886000964107293232e-01,2.147667669000000168e-02
2.458415427844999824e+06,9.984816164193743848e-01,2.146789245000000138e-02
2.458415429233999923e+06,1.003090179677941229e+00,2.150073088999999993e-02
2.458415430623000022e+06,1.034431992521839483e+00,2.151690237000000033e-02
2.458415432010999881e+06,9.912402526016890203e-01,2.148610167000000043e-02
2.458415433399999980e+06,1.026243932666163428e+00,2.149163745000000000e-02
2.458415434789000079e+06,9.824704981807552695e-01,2.145416290000000045e-02
2.458415436178000178e+06,9.756873945814645843e-01,2.145003527000000076e-02
2.458415437566999812e+06,1.038591038082964824e+00,2.153634466000000150e-02
2.458415438955999911e+06,1.032100113131805275e+00,2.151262945999999829e-02
2.458415440345000010e+06,9.901096385317117443e-01,2.148233726999999871e-02
2.458415441734000109e+06,9.957647025925655537e-01,2.149856648999999911e-02
2.458415443123000208e+06,9.702292957368048310e-01,2.141425945000000053e-02
2.458415444511999842e+06,9.683357771864142816e-01,2.145652287000000130e-02
2.458415445900999941e+06,9.955944934952999370e-01,2.146842331000000173e-02
2.458415447290000040e+06,1.019254059769308496e+00,2.150454930999999917e-02
2.458415448677999899e+06,9.910644095223644090e-01,2.145841530999999941e-02
2.458415450066999998e+06,1.016386534527283336e+00,2.151878364000000057e-02
2.458415451456000097e+06,9.990258288486765226e-01,2.150479331999999993e-02
2.458415452845000196e+06,9.799807924538962434e-01,2.145724744000000045e-02
2.458415454233999830e+06,1.016951777733751117e+00,2.151504717999999997e-02
2.458415455622999929e+06,1.025235955237130403e+00,2.148928866000000132e-02
2.458415457012000028e+06,9.779656176539431867e-01,2.145481667999999884e-02
2.458415458401000127e+06,1.011772241332129729e+00,2.150088920999999875e-02
2.458415459790000226e+06,9.948479171326136683e-01,2.147174254000000157e-02
2.458415461178999860e+06,9.853935134696469866e-01,2.148663997999999964e-02
2.458415462567999959e+06,9.860184769488554712e-01,2.146039903000000054e-02
2.458415463957000058e+06,9.920763574099396021e-01,2.149841561999999914e-02
2.458415465344999917e+06,9.705388093570295194e-01,2.144118211999999912e-02
2.458415466734000016e+06,9.861683645606684756e-01,2.147808484999999892e-02
2.458415468123000115e+06,9.732004644039039531e-01,2.147025429000000082e-02
2.458415469512000214e+06,1.009923178279713118e+00,2.149934507999999925e-02
2.458415470900999848e+06,1.017207336876235546e+00,2.150608785000000106e-02
2.458415472289999947e+06,9.957418638319668336e-01,2.146354875999999939e-02
2.458415473679000046e+06,1.011228363065448610e+00,2.151397987999999900e-02
2.458415475068000145e+06,1.000527988212733588e+00,2.148937806000000145e-02
2.458415476456999779e+06,9.908168749016456056e-01,2.145760505999999915e-02
2.458415477845999878e+06,9.986844197775170962e-01,2.150643617000000049e-02
2.458415479234999977e+06,9.974901810589824613e-01,2.146787941000000144e-02
2.458415480624000076e+06,1.002740036882574737e+00,2.148915082000000046e-02
2.458415482011999935e+06,9.758216742635358321e-01,2.141292951999999861e-02
2.458415483401000034e+06,1.018851448517631875e+00,2.147940174000000091e-02
2.458415484790000133e+06,1.019943518325091114e+00,2.148962206999999874e-02
2.458415486179000232e+06,9.830026905852845553e-01,2.145073004000000103e-02
2.458415487567999866e+06,1.017341732465338655e+00,2.150374278000000139e-02
2.458415488956999965e+06,1.020001676444245220e+00,2.148701995999999920e-02
2.458415490346000064e+06,9.779281595909865565e-01,2.145284042000000085e-02
2.458415491735000163e+06,9.746263333890302638e-01,2.144159190000000104e-02
2.458415493123999797e+06,1.022776342482125012e+00,2.151431142999999865e-02
2.458415494512999896e+06,9.972043631470536296e-01,2.144719847000000137e-02
2.458415495901999995e+06,1.011379184474999748e+00,2.149010449999999919e-02
2.458415497291000094e+06,1.002876017522527086e+00,2.148559130999999969e-02
2.458415498678999953e+06,9.847035490053156481e-01,2.146923355999999852e-02
2.458415500068000052e+06,1.022147460351835235e+00,2.151369862000000049e-02
2.458415501457000151e+06,9.766362477539606290e-01,2.145289070999999853e-02
2.458415502845999785e+06,1.002353542227456318e+00,2.149398438999999827e-02
2.458415504234999884e+06,9.986129884326748751e-01,2.146364190000000019e-02
2.458415505623999983e+06,1.001678706217863590e+00,2.146359347000000029e-02
2.458415507013000082e+06,1.039289490927206794e+00,2.154042944000000154e-02
2.458415508402000181e+06,9.810802610560118708e-01,2.146047540000000156e-02
2.458415509790999815e+06,1.027536199347687251e+00,2.152441256000000094e-02
2.458415511179999914e+06,9.709382644158319753e-01,2.147041447000000089e-02
2.458415512569000013e+06,1.011869681141515764e+00,2.149804123000000067e-02
2.458415513958000112e+06,1.000671631551532048e+00,2.146927080999999973e-02
2.458415515345999971e+06,9.937418547880396691e-01,2.145500294999999960e-02
2.458415516735000070e+06,1.003725054372508252e+00,2.146079391000000128e-02
2.458415518124000169e+06,1.012581818019779867e+00,2.150188199999999994e-02
2.458415519512999803e+06,9.687904058701467536e-01,2.142336778000000080e-02
2.458415520901999902e+06,1.001405534912829021e+00,2.148816362000000035e-02
2.458415522291000001e+06,9.748485717672371598e-01,2.144872769999999970e-02
2.458415523680000100e+06,9.977252500943808444e-01,2.146464773000000131e-02
2.458415525069000199e+06,9.874210370381111268e-01,2.144274301999999841e-02
2.458415526457999833e+06,1.031870515076902528e+00,2.154383249999999861e-02
2.458415527846999932e+06,9.958106315548742593e-01,2.148547954999999871e-02
2.458415529236000031e+06,1.003016423721319050e+00,2.150899917000000106e-02
2.458415530625000130e+06,9.874419036040547049e-01,2.144805714000000071e-02
2.458415532012999989e+06,9.835595513184057781e-01,2.146008796999999968e-02
2.458415533402000088e+06,9.836419494373291883e-01,2.145968004999999901e-02
2.458415534791000187e+06,1.000575243014289795e+00,2.148739807000000016e-02
2.458415536179999821e+06,9.966257775701193866e-01,2.147660032000000066e-02
2.458415537568999920e+06,1.010103120105853014e+00,2.147789672000000039e-02
2.458415538958000019e+06,9.422358390698793995e-01,2.138811536000000124e-02
2.458415540347000118e+06,9.779264015081410300e-01,2.144600451000000171e-02
2.458415541736000217e+06,9.775585426330917205e-01,2.138146758000000064e-02
2.458415543124999851e+06,1.031607905747592424e+00,2.151401526999999897e-02
2.458415544513999950e+06,1.002886590419866275e+00,2.148736268000000019e-02
2.458415545903000049e+06,9.909551170237352880e-01,2.146313711999999971e-02
2.458415547292000148e+06,1.026815031221928853e+00,2.149308473000000053e-02
2.458415548680999782e+06,1.012770261184707365e+00,2.146859653000000173e-02
2.458415550069000106e+06,1.000953997549457908e+00,2.146060206000000026e-02
2.458415551458000205e+06,9.742467648582309181e-01,2.143997699000000159e-02
2.458415552846999839e+06,1.017086107926660654e+00,2.151113375999999869e-02
2.458415554235999938e+06,9.818704955271490009e-01,2.143448218999999960e-02
2.458415555625000037e+06,1.003217780708355766e+00,2.146726846999999841e-02
2.458415557014000136e+06,9.775934246515771697e-01,2.144504711000000050e-02
2.458415558402999770e+06,1.000617231168410282e+00,2.148543484999999864e-02
2.458415559791999869e+06,9.931050088021006195e-01,2.144700289000000051e-02
2.458415561180999968e+06,1.017623992289403256e+00,2.151271328000000163e-02
2.458415562570000067e+06,1.014588249316906277e+00,2.147384546999999907e-02
