# #BJD_TDB,flux,flux_err
2.458460175398226362e+06,1.044440984725952148e+00,3.083758056163787842e-03
2.458460176787102595e+06,1.031656742095947266e+00,3.079371526837348938e-03
2.458460178175978828e+06,1.024682521820068359e+00,3.070499049499630928e-03
2.458460179564855061e+06,1.016307711601257324e+00,3.069791011512279510e-03
2.458460180953731295e+06,1.020179033279418945e+00,3.066950244829058647e-03
2.458460182342607528e+06,1.014917731285095215e+00,3.064610296860337257e-03
2.458460183731483761e+06,1.022081375122070312e+00,3.071847371757030487e-03
2.458460185120359994e+06,1.020320534706115723e+00,3.068899735808372498e-03
2.458460186509236228e+06,1.042530059814453125e+00,3.084099618718028069e-03
2.458460187898112461e+06,1.040873169898986816e+00,3.083959920331835747e-03
2.458460189286988694e+06,1.030502438545227051e+00,3.075833199545741081e-03
2.458460190675864927e+06,1.024290680885314941e+00,3.072335384786128998e-03
2.458460192064741161e+06,1.013963580131530762e+00,3.065961878746747971e-03
2.458460193453617394e+06,1.019473671913146973e+00,3.074154723435640335e-03
2.458460194842493627e+06,1.019114136695861816e+00,3.069845493882894516e-03
2.458460196231369860e+06,1.020655512809753418e+00,3.075247863307595253e-03
2.458460197620246094e+06,1.013216733932495117e+00,3.066062228754162788e-03
2.458460199009122327e+06,1.015141487121582031e+00,3.064886666834354401e-03
2.458460200397998560e+06,1.007612228393554688e+00,3.060883143916726112e-03
2.458460201786874793e+06,1.015743255615234375e+00,3.063373034819960594e-03
2.458460203175751027e+06,1.013352513313293457e+00,3.077368484809994698e-03
2.458460204564627260e+06,1.008686184883117676e+00,3.063768846914172173e-03
2.458460205953503493e+06,1.011982202529907227e+00,3.065094351768493652e-03
2.458460207342379726e+06,1.007522583007812500e+00,3.060360671952366829e-03
2.458460208731255960e+06,1.006811618804931641e+00,3.060645656660199165e-03
2.458460210120132193e+06,1.007833480834960938e+00,3.061117604374885559e-03
2.458460211509008426e+06,1.010199904441833496e+00,3.070189151912927628e-03
2.458460212897884659e+06,1.007200241088867188e+00,3.060502232983708382e-03
2.458460214286760893e+06,1.005320906639099121e+00,3.057847032323479652e-03
2.458460215675637126e+06,1.004911184310913086e+00,3.057511290535330772e-03
2.458460217064513359e+06,1.004374742507934570e+00,3.063143929466605186e-03
2.458460218453389592e+06,1.007824301719665527e+00,3.061739262193441391e-03
2.458460219842265826e+06,1.003053069114685059e+00,3.065245691686868668e-03
2.458460221231142059e+06,1.004640579223632812e+00,3.063477342948317528e-03
2.458460222620018292e+06,1.002278923988342285e+00,3.059007460251450539e-03
2.458460224008894060e+06,1.002492785453796387e+00,3.059196053072810173e-03
2.458460225397770293e+06,1.004806995391845703e+00,3.062050091102719307e-03
2.458460226786646526e+06,9.991155266761779785e-01,3.057504771277308464e-03
2.458460228175522760e+06,1.001027822494506836e+00,3.061537863686680794e-03
2.458460229564398993e+06,1.000213503837585449e+00,3.056532237678766251e-03
2.458460230953275226e+06,1.002997875213623047e+00,3.059505484998226166e-03
2.458460232342151459e+06,1.000748395919799805e+00,3.057101042941212654e-03
2.458460233731027693e+06,9.991953372955322266e-01,3.059345297515392303e-03
2.458460235119903926e+06,9.998332858085632324e-01,3.056387417018413544e-03
2.458460236508779693e+06,1.006214022636413574e+00,3.057795111089944839e-03
2.458460237897655927e+06,1.002461910247802734e+00,3.058776957914233208e-03
2.458460239286532160e+06,1.001335024833679199e+00,3.055793931707739830e-03
2.458460240675408393e+06,9.981441497802734375e-01,3.056055400520563126e-03
2.458460242064284626e+06,9.997264742851257324e-01,3.058582078665494919e-03
2.458460243453160860e+06,1.001574635505676270e+00,3.058274742215871811e-03
2.458460244842037093e+06,1.001525998115539551e+00,3.060768125578761101e-03
2.458460246230912860e+06,1.002152681350708008e+00,3.055650508031249046e-03
2.458460247619789094e+06,9.996073842048645020e-01,3.061927622184157372e-03
2.458460249008665327e+06,9.953519105911254883e-01,3.052565036341547966e-03
2.458460250397541560e+06,9.981164336204528809e-01,3.056258894503116608e-03
2.458460251786417793e+06,1.001643896102905273e+00,3.059451933950185776e-03
2.458460253175293561e+06,1.001431703567504883e+00,3.070074366405606270e-03
2.458460254564169794e+06,1.001731634140014648e+00,3.065384924411773682e-03
2.458460255953046028e+06,9.972924590110778809e-01,3.054016036912798882e-03
2.458460257341922261e+06,1.005387187004089355e+00,3.060708520933985710e-03
2.458460258730798494e+06,1.002933025360107422e+00,3.057642374187707901e-03
2.458460260119674262e+06,1.003479719161987305e+00,3.065760247409343719e-03
2.458460261508550495e+06,1.001203060150146484e+00,3.071734448894858360e-03
2.458460262897426728e+06,9.992446303367614746e-01,3.056633053347468376e-03
2.458460264286302961e+06,9.997707009315490723e-01,3.058646572753787041e-03
2.458460265675179195e+06,1.004225850105285645e+00,3.059058682993054390e-03
2.458460267064054962e+06,9.960275292396545410e-01,3.052720101550221443e-03
2.458460268452931195e+06,1.003567337989807129e+00,3.057534340769052505e-03
2.458460269841807429e+06,9.964604973793029785e-01,3.061355557292699814e-03
2.458460271230683662e+06,9.983163475990295410e-01,3.056162502616643906e-03
2.458460272619559430e+06,9.990818500518798828e-01,3.055031178519129753e-03
2.458460274008435663e+06,9.980480074882507324e-01,3.054670523852109909e-03
2.458460275397311896e+06,1.000901103019714355e+00,3.059063339605927467e-03
2.458460276786188129e+06,9.969643354415893555e-01,3.060470800846815109e-03
2.458460278175063897e+06,9.976978302001953125e-01,3.057200228795409203e-03
2.458460279563940130e+06,1.000505685806274414e+00,3.059539245441555977e-03
2.458460280952816363e+06,9.980425834655761719e-01,3.054644446820020676e-03
2.458460282341692131e+06,1.001739859580993652e+00,3.058928297832608223e-03
2.458460283730568364e+06,9.964594244956970215e-01,3.061047289520502090e-03
2.458460285119444598e+06,9.967634081840515137e-01,3.058164613321423531e-03
2.458460286508320365e+06,9.951198101043701172e-01,3.055675653740763664e-03
2.458460287897196598e+06,9.984189271926879883e-01,3.054247237741947174e-03
2.458460289286072832e+06,9.931474924087524414e-01,3.059188835322856903e-03
2.458460290674949065e+06,9.956841468811035156e-01,3.053815104067325592e-03
2.458460292063824832e+06,9.956099987030029297e-01,3.054904052987694740e-03
2.458460293452701066e+06,9.930098056793212891e-01,3.055234905332326889e-03
2.458460294841576833e+06,9.989369511604309082e-01,3.055955283343791962e-03
2.458460296230453067e+06,9.992648959159851074e-01,3.055858658626675606e-03
2.458460297619329300e+06,9.982829093933105469e-01,3.057507332414388657e-03
2.458460299008205533e+06,9.978021979331970215e-01,3.056914545595645905e-03
2.458460300397081301e+06,9.968288540840148926e-01,3.061718074604868889e-03
2.458460301785957534e+06,1.002334713935852051e+00,3.060292219743132591e-03
2.458460303174833301e+06,1.002745270729064941e+00,3.059826092794537544e-03
2.458460304563709535e+06,9.990051388740539551e-01,3.057227702811360359e-03
2.458460305952585768e+06,1.001695513725280762e+00,3.057428169995546341e-03
2.458460307341461536e+06,9.982913732528686523e-01,3.054308472201228142e-03
2.458460308730337769e+06,9.962582588195800781e-01,3.056739689782261848e-03
2.458460310119214002e+06,9.968572258949279785e-01,3.056824207305908203e-03
2.458460311508089770e+06,1.000703573226928711e+00,3.058410016819834709e-03
2.458460312896966003e+06,9.959374666213989258e-01,3.054842352867126465e-03
2.458460314285841770e+06,1.001406788825988770e+00,3.060267539694905281e-03
2.458460315674718004e+06,9.946928024291992188e-01,3.059989074245095253e-03
2.458460317063594237e+06,1.001050829887390137e+00,3.061758587136864662e-03
2.458460318452470005e+06,9.968664050102233887e-01,3.054427914321422577e-03
2.458460319841346238e+06,9.973965287208557129e-01,3.065810305997729301e-03
2.458460321230222005e+06,9.959128499031066895e-01,3.056362271308898926e-03
2.458460322619098239e+06,1.002595663070678711e+00,3.070442937314510345e-03
2.458460324007974006e+06,9.964392185211181641e-01,3.061519237235188484e-03
2.458460325396850239e+06,9.979293346405029297e-01,3.054183907806873322e-03
2.458460326785726007e+06,9.941586256027221680e-01,3.052644897252321243e-03
2.458460328174602240e+06,9.969715476036071777e-01,3.057457273826003075e-03
2.458460329563478474e+06,9.984502196311950684e-01,3.062449628487229347e-03
2.458460330952354241e+06,9.981533288955688477e-01,3.053836291655898094e-03
2.458460332341230474e+06,9.945083856582641602e-01,3.053640481084585190e-03
2.458460333730106242e+06,9.959903359413146973e-01,3.056280780583620071e-03
2.458460335118982475e+06,9.932361841201782227e-01,3.055014647543430328e-03
2.458460336507858243e+06,9.948546290397644043e-01,3.057220019400119781e-03
2.458460337896734476e+06,9.994763731956481934e-01,3.059342503547668457e-03
2.458460339285610244e+06,1.002691626548767090e+00,3.056772984564304352e-03
2.458460340674486477e+06,9.981755614280700684e-01,3.058130620047450066e-03
2.458460342063362245e+06,9.979493021965026855e-01,3.054223023355007172e-03
2.458460343452238478e+06,9.987753629684448242e-01,3.054690547287464142e-03
2.458460344841114245e+06,9.966084361076354980e-01,3.056015819311141968e-03
2.458460346229990479e+06,9.972924590110778809e-01,3.051459556445479393e-03
2.458460347618866246e+06,1.005545020103454590e+00,3.059871261939406395e-03
2.458460349007742479e+06,9.974912405014038086e-01,3.053402062505483627e-03
2.458460350396618247e+06,9.989365935325622559e-01,3.059621667489409447e-03
2.458460351785494480e+06,9.942486882209777832e-01,3.054040949791669846e-03
2.458460353174370248e+06,9.975922703742980957e-01,3.059254726395010948e-03
2.458460354563246015e+06,9.979957342147827148e-01,3.056968795135617256e-03
2.458460355952122249e+06,9.969964027404785156e-01,3.059308743104338646e-03
2.458460357340998016e+06,9.980339407920837402e-01,3.061324590817093849e-03
2.458460358729874250e+06,1.000514030456542969e+00,3.056342946365475655e-03
2.458460360118750017e+06,9.967151284217834473e-01,3.056940622627735138e-03
2.458460361507626250e+06,9.994012117385864258e-01,3.056200221180915833e-03
2.458460362896502018e+06,9.938136339187622070e-01,3.060477552935481071e-03
2.458460364285378251e+06,9.984527230262756348e-01,3.057486377656459808e-03
2.458460365674254019e+06,9.991357922554016113e-01,3.057157155126333237e-03
2.458460367063129786e+06,9.956572055816650391e-01,3.055331762880086899e-03
2.458460368452006020e+06,9.987072348594665527e-01,3.056648420169949532e-03
2.458460369840881787e+06,9.952369332313537598e-01,3.054539207369089127e-03
2.458460371229758020e+06,9.991914033889770508e-01,3.057201392948627472e-03
2.458460372618633788e+06,9.987844228744506836e-01,3.056969959288835526e-03
2.458460374007509556e+06,9.994058012962341309e-01,3.056784160435199738e-03
2.458460375396385789e+06,9.976361989974975586e-01,3.057603957131505013e-03
2.458460376785261557e+06,1.000283837318420410e+00,3.057271009311079979e-03
2.458460378174137324e+06,9.999006390571594238e-01,3.061018651351332664e-03
2.458460379563013557e+06,9.979439377784729004e-01,3.057057270780205727e-03
2.458460380951889325e+06,9.980196356773376465e-01,3.057185793295502663e-03
2.458460382340765093e+06,9.975515007972717285e-01,3.053424181416630745e-03
2.458460383729641326e+06,9.969375729560852051e-01,3.057281253859400749e-03
2.458460385118517093e+06,1.001597046852111816e+00,3.055611159652471542e-03
2.458460386507392861e+06,9.978813529014587402e-01,3.054122207686305046e-03
2.458460387896269094e+06,1.001952528953552246e+00,3.068598918616771698e-03
2.458460389285144862e+06,9.978412985801696777e-01,3.062269650399684906e-03
2.458460390674021095e+06,1.001456379890441895e+00,3.062278265133500099e-03
2.458460392062896863e+06,1.002813100814819336e+00,3.060233313590288162e-03
2.458460393451772630e+06,1.001935958862304688e+00,3.058191156014800072e-03
2.458460394840648398e+06,1.003535866737365723e+00,3.063781186938285828e-03
2.458460396229524631e+06,9.976654648780822754e-01,3.058807924389839172e-03
2.458460397618400399e+06,1.000840902328491211e+00,3.056097077205777168e-03
2.458460399007276166e+06,1.000474810600280762e+00,3.061787690967321396e-03
2.458460400396152399e+06,9.973236322402954102e-01,3.057648427784442902e-03
2.458460401785028167e+06,1.000039935111999512e+00,3.058295696973800659e-03
2.458460403173903935e+06,9.967352747917175293e-01,3.056322922930121422e-03
2.458460404562780168e+06,9.987062811851501465e-01,3.064275486394762993e-03
2.458460405951655935e+06,1.000013113021850586e+00,3.055242588743567467e-03
2.458460407340531703e+06,1.001189947128295898e+00,3.057694062590599060e-03
2.458460408729407471e+06,9.985432624816894531e-01,3.065207740291953087e-03
2.458460410118283704e+06,1.006460189819335938e+00,3.064999589696526527e-03
2.458460411507159472e+06,1.001322865486145020e+00,3.057655412703752518e-03
2.458460412896035239e+06,9.982328414916992188e-01,3.056284505873918533e-03
2.458460414284911007e+06,1.001919984817504883e+00,3.056470537558197975e-03
2.458460415673787240e+06,1.001766800880432129e+00,3.054138040170073509e-03
2.458460417062663008e+06,1.001346230506896973e+00,3.059568582102656364e-03
2.458460418451538775e+06,9.984661340713500977e-01,3.057474736124277115e-03
2.458460419840414543e+06,9.964449405670166016e-01,3.062854288145899773e-03
2.458460421229290310e+06,1.000613927841186523e+00,3.056028392165899277e-03
2.458460422618166544e+06,1.001765251159667969e+00,3.059673821553587914e-03
2.458460424007042311e+06,1.001957774162292480e+00,3.056414891034364700e-03
2.458460425395918079e+06,1.004443168640136719e+00,3.065153956413269043e-03
2.458460426784793846e+06,9.985029697418212891e-01,3.057275665923953056e-03
2.458460428173669614e+06,9.942792654037475586e-01,3.053776221349835396e-03
2.458460429562545847e+06,1.000112295150756836e+00,3.070304635912179947e-03
2.458460430951421615e+06,9.984228014945983887e-01,3.055988810956478119e-03
2.458460432340297382e+06,1.002282142639160156e+00,3.060411196202039719e-03
2.458460433729173150e+06,1.001404643058776855e+00,3.059490351006388664e-03
2.458460435118048918e+06,1.000880360603332520e+00,3.078554989770054817e-03
2.458460436506925151e+06,1.004469275474548340e+00,3.060510614886879921e-03
2.458460437895800918e+06,1.001277089118957520e+00,3.065115539357066154e-03
2.458460439284676686e+06,9.990057349205017090e-01,3.053979016840457916e-03
2.458460440673552454e+06,9.997630715370178223e-01,3.054956207051873207e-03
2.458460442062428221e+06,9.969764351844787598e-01,3.058186965063214302e-03
2.458460443451303989e+06,1.001518607139587402e+00,3.058198606595396996e-03
2.458460444840179756e+06,1.004688978195190430e+00,3.059940412640571594e-03
2.458460446229055524e+06,1.002498388290405273e+00,3.060908988118171692e-03
2.458460447617931757e+06,1.000582098960876465e+00,3.056765068322420120e-03
2.458460449006807525e+06,1.002807974815368652e+00,3.058895701542496681e-03
2.458460450395683292e+06,9.994833469390869141e-01,3.059726674109697342e-03
2.458460451784559060e+06,1.007697582244873047e+00,3.060553222894668579e-03
2.458460453173434827e+06,9.987810254096984863e-01,3.059922019019722939e-03
2.458460454562310595e+06,1.002182602882385254e+00,3.057651920244097710e-03
2.458460455951186363e+06,1.000268936157226562e+00,3.057394642382860184e-03
2.458460457340062130e+06,1.001569986343383789e+00,3.058539237827062607e-03
2.458460458728938363e+06,1.004933595657348633e+00,3.059749957174062729e-03
2.458460460117813665e+06,1.001232266426086426e+00,3.062216099351644516e-03
2.458460461506689899e+06,1.003390669822692871e+00,3.057063091546297073e-03
2.458460462895565666e+06,9.984579682350158691e-01,3.053112886846065521e-03
2.458460464284441434e+06,1.000294566154479980e+00,3.059544134885072708e-03
2.458460465673317201e+06,9.990201592445373535e-01,3.064690623432397842e-03
2.458460467062192969e+06,9.992219805717468262e-01,3.060242859646677971e-03
2.458460468451068737e+06,9.982427358627319336e-01,3.060074988752603531e-03
